x_over_Lp,y_over_Lp,p_sim_shifted_over_pinf,p_digitized_over_pinf,digitization_uncertainty,difference_shifted_sim_minus_digitized,absolute_difference,gap_beyond_digitization_uncertainty,signed_gap_beyond_digitization_uncertainty
0.37092731829573933,-0.25,1.3491920671884916,1.3912350597609562,0.07748114956524553,-0.04204299257246458,0.04204299257246458,0.0,-0.0
0.37343358395989973,-0.25,1.3580272961211732,1.3932270916334661,0.07971429145429355,-0.03519979551229291,0.03519979551229291,0.0,-0.0
0.37593984962406013,-0.25,1.3667997341520952,1.393227091633466,0.07759162009374944,-0.026427357481370706,0.026427357481370706,0.0,-0.0
0.37844611528822053,-0.25,1.3748321442773916,1.3952191235059763,0.07485723669402944,-0.02038697922858468,0.02038697922858468,0.0,-0.0
0.38095238095238093,-0.25,1.382864554402688,1.403187250996016,0.07307339587854866,-0.02032269659332786,0.02032269659332786,0.0,-0.0
0.38345864661654133,-0.25,1.3908969645279847,1.403187250996016,0.07141722419720507,-0.012290286468031208,0.012290286468031208,0.0,-0.0
0.38596491228070173,-0.25,1.3981535710812436,1.409163346613546,0.071506950318574,-0.011009775532302424,0.011009775532302424,0.0,-0.0
0.38847117794486213,-0.25,1.404703021036318,1.4091633466135458,0.07216712123138751,-0.004460325577227753,0.004460325577227753,0.0,-0.0
0.39097744360902253,-0.25,1.4112524709913923,1.4091633466135458,0.07259501277766411,0.002089124377846474,0.002089124377846474,0.0,0.0
0.39348370927318294,-0.25,1.4178158998484491,1.435059760956176,0.07132399283884287,-0.0172438611077268,0.0172438611077268,0.0,-0.0
0.39598997493734334,-0.25,1.423047409665597,1.4430278884462153,0.07030887298392718,-0.01998047878061837,0.01998047878061837,0.0,-0.0
0.39849624060150374,-0.25,1.4279317280028123,1.443027888446215,0.0702796147653791,-0.015096160443402784,0.015096160443402784,0.0,-0.0
0.40100250626566414,-0.25,1.432816046340028,1.4450199203187253,0.07115790881066952,-0.012203873978697377,0.012203873978697377,0.0,-0.0
0.40350877192982454,-0.25,1.4375392957749653,1.447011952191235,0.0711269587580546,-0.009472656416269709,0.009472656416269709,0.0,-0.0
0.40601503759398494,-0.25,1.4409600026551876,1.4509960159362552,0.07128327185057161,-0.010036013281067513,0.010036013281067513,0.0,-0.0
0.40852130325814534,-0.25,1.4443830828668986,1.452988047808765,0.0712951512080267,-0.008604964941866244,0.008604964941866244,0.0,-0.0
0.41102756892230574,-0.25,1.4478061630786092,1.454980079681275,0.0713446837642768,-0.007173916602665864,0.007173916602665864,0.0,-0.0
0.41353383458646614,-0.25,1.4507448137830363,1.456972111553785,0.07157763611357612,-0.006227297770748708,0.006227297770748708,0.0,-0.0
0.41604010025062654,-0.25,1.4530954138377947,1.458964143426295,0.0714450005459791,-0.0058687295885002655,0.0058687295885002655,0.0,-0.0
0.41854636591478694,-0.25,1.4554460138925531,1.4609561752988047,0.0711881656267335,-0.005510161406251601,0.005510161406251601,0.0,-0.0
0.42105263157894735,-0.25,1.4577966139473115,1.4689243027888448,0.0709034465616534,-0.011127688841533256,0.011127688841533256,0.0,-0.0
0.42355889724310775,-0.25,1.459666686101003,1.4689243027888446,0.0707069516022338,-0.00925761668784153,0.00925761668784153,0.0,-0.0
0.42606516290726815,-0.25,1.4613582714678899,1.4091633466135445,0.11356792340719306,0.052194924854345404,0.052194924854345404,0.0,0.0
0.42857142857142855,-0.25,1.463049856834777,1.4091633466135458,0.11239216165542958,0.05388651022123114,0.05388651022123114,0.0,0.0
0.43107769423558895,-0.25,1.464697338245268,1.4091633466135458,0.11248469588323781,0.055533991631722124,0.055533991631722124,0.0,0.0
0.43358395989974935,-0.25,1.466109896937693,1.4091633466135458,0.1115905979730018,0.05694655032414708,0.05694655032414708,0.0,0.0
0.43609022556390975,-0.25,1.467522455630118,1.4091633466135458,0.11063789608158128,0.058359109016572264,0.058359109016572264,0.0,0.0
