x,y,z,pressure,x_original,x_shift_m,x_shift_over_Lp,x_over_Lp_original,x_over_Lp_shifted,x_shifted,y_over_Lp,p_over_pinf
0.2613136910296958,0.02681496,0.131,39464.922,0.24528234,0.0160313510296958,0.0636798751293993,0.9722972590699129,1.0359771341993123,0.2613136910296958,-0.19537325727024513,0.8153909504132231
0.2578266210296958,0.024886135,0.131,40551.16,0.24179527,0.0160313510296958,0.0636798751293993,0.9584458886048695,1.0221257637342687,0.2578266210296958,-0.203034953088579,0.8378338842975207
0.2543395710296958,0.02295731,0.131,41668.535,0.23830822,0.0160313510296958,0.0636798751293993,0.9445945975840038,1.008274472713403,0.2543395710296958,-0.2106966489069129,0.8609201446280993
0.2508524910296958,0.021106582,0.131,42812.027,0.23482114,0.0160313510296958,0.0636798751293993,0.9307431873968715,0.9944230625262708,0.2508524910296958,-0.21804812712731828,0.8845460123966943
0.2473654310296958,0.019414527,0.131,43977.609,0.23133408,0.0160313510296958,0.0636798751293993,0.9168918566539168,0.9805717317833161,0.2473654310296958,-0.22476932304602057,0.9086282851239669
0.2438783710296958,0.017876294,0.131,45165.5,0.22784702,0.0160313510296958,0.0636798751293993,0.9030405259109623,0.9667204010403616,0.2438783710296958,-0.23087950584836042,0.9331714876033058
0.2403913110296958,0.0164779,0.131,46376.484,0.22435996,0.0160313510296958,0.0636798751293993,0.8891891951680077,0.952869070297407,0.2403913110296958,-0.2364342189312908,0.9581918181818181
0.2369042610296958,0.015206633,0.131,47611.375,0.22087291,0.0160313510296958,0.0636798751293993,0.8753379041471421,0.9390177792765414,0.2369042610296958,-0.24148395701426148,0.9837060950413223
0.2334171810296958,0.014050936,0.131,48870.77,0.21738583,0.0160313510296958,0.0636798751293993,0.8614864939600096,0.925166369089409,0.2334171810296958,-0.24607462691545054,1.009726652892562
0.2299301110296958,0.013000302,0.131,50155.145,0.21389876,0.0160313510296958,0.0636798751293993,0.8476351234949661,0.9113149986243654,0.2299301110296958,-0.25024796463369836,1.0362633264462808
0.2682878310296958,0.032601438,0.131,37304.035,0.25225648,0.0160313510296958,0.0636798751293993,1.0,1.0636798751293992,0.2682878310296958,-0.17238815789861678,0.7707445247933885
0.2648007510296958,0.030672612,0.131,38322.508,0.2487694,0.0160313510296958,0.0636798751293993,0.9861485898128676,1.049828464942267,0.2648007510296958,-0.18004985768915957,0.7917873553719008
0.2613136910296958,0.028743785,0.131,39376.117,0.24528234,0.0160313510296958,0.0636798751293993,0.9722972590699129,1.0359771341993123,0.2613136910296958,-0.18771156145191123,0.8135561363636363
0.2578266210296958,0.02681496,0.131,40462.914,0.24179527,0.0160313510296958,0.0636798751293993,0.9584458886048695,1.0221257637342687,0.2578266210296958,-0.19537325727024513,0.8360106198347107
0.2543395710296958,0.024886135,0.131,41581.02,0.23830822,0.0160313510296958,0.0636798751293993,0.9445945975840038,1.008274472713403,0.2543395710296958,-0.203034953088579,0.8591119834710743
0.2508524910296958,0.02295731,0.131,42729.125,0.23482114,0.0160313510296958,0.0636798751293993,0.9307431873968715,0.9944230625262708,0.2508524910296958,-0.2106966489069129,0.8828331611570248
0.2473654310296958,0.021106582,0.131,43903.184,0.23133408,0.0160313510296958,0.0636798751293993,0.9168918566539168,0.9805717317833161,0.2473654310296958,-0.21804812712731828,0.9070905785123967
0.2438783710296958,0.019414527,0.131,45099.309,0.22784702,0.0160313510296958,0.0636798751293993,0.9030405259109623,0.9667204010403616,0.2438783710296958,-0.22476932304602057,0.9318039049586777
0.2403913110296958,0.017876294,0.131,46317.738,0.22435996,0.0160313510296958,0.0636798751293993,0.8891891951680077,0.952869070297407,0.2403913110296958,-0.23087950584836042,0.9569780578512396
0.2369042610296958,0.0164779,0.131,47559.215,0.22087291,0.0160313510296958,0.0636798751293993,0.8753379041471421,0.9390177792765414,0.2369042610296958,-0.2364342189312908,0.982628409090909
0.2334171810296958,0.015206633,0.131,48824.324,0.21738583,0.0160313510296958,0.0636798751293993,0.8614864939600096,0.925166369089409,0.2334171810296958,-0.24148395701426148,1.0087670247933884
0.2299301110296958,0.014050936,0.131,50113.578,0.21389876,0.0160313510296958,0.0636798751293993,0.8476351234949661,0.9113149986243654,0.2299301110296958,-0.24607462691545054,1.0354045041322315
0.2264430610296958,0.013000302,0.131,51427.926,0.21041171,0.0160313510296958,0.0636798751293993,0.8337838324741005,0.8974637076034998,0.2264430610296958,-0.25024796463369836,1.0625604545454546
0.2682878310296958,0.03453026,0.131,37213.133,0.25225648,0.0160313510296958,0.0636798751293993,1.0,1.0636798751293992,0.2682878310296958,-0.1647264739969096,0.7688663842975207
0.2648007510296958,0.032601438,0.131,38231.891,0.2487694,0.0160313510296958,0.0636798751293993,0.9861485898128676,1.049828464942267,0.2648007510296958,-0.17238815789861678,0.7899151033057852
0.2613136910296958,0.030672612,0.131,39285.879,0.24528234,0.0160313510296958,0.0636798751293993,0.9722972590699129,1.0359771341993123,0.2613136910296958,-0.18004985768915957,0.8116917148760331
0.2578266210296958,0.028743785,0.131,40373.031,0.24179527,0.0160313510296958,0.0636798751293993,0.9584458886048695,1.0221257637342687,0.2578266210296958,-0.18771156145191123,0.8341535330578513
0.2543395710296958,0.02681496,0.131,41491.645,0.23830822,0.0160313510296958,0.0636798751293993,0.9445945975840038,1.008274472713403,0.2543395710296958,-0.19537325727024513,0.8572653925619834
0.2508524910296958,0.024886135,0.131,42640.75,0.23482114,0.0160313510296958,0.0636798751293993,0.9307431873968715,0.9944230625262708,0.2508524910296958,-0.203034953088579,0.8810072314049586
0.2473654310296958,0.02295731,0.131,43819.855,0.23133408,0.0160313510296958,0.0636798751293993,0.9168918566539168,0.9805717317833161,0.2473654310296958,-0.2106966489069129,0.9053689049586777
0.2438783710296958,0.021106582,0.131,45024.824,0.22784702,0.0160313510296958,0.0636798751293993,0.9030405259109623,0.9667204010403616,0.2438783710296958,-0.21804812712731828,0.930264958677686
0.2403913110296958,0.019414527,0.131,46251.734,0.22435996,0.0160313510296958,0.0636798751293993,0.8891891951680077,0.952869070297407,0.2403913110296958,-0.22476932304602057,0.9556143388429751
