x_over_Lp,p_shifted_sim_over_pinf,p_digitized_over_pinf,digitization_uncertainty,difference_shifted_sim_minus_digitized,absolute_difference,gap_beyond_digitization_uncertainty,applied_shift_over_Lp,applied_shift_physical_m
0.13533834586466165,1.0601856540890189,1.048605577689243,0.0049324807192408,0.011580076399775985,0.011580076399775985,0.006647595680535185,0.0636798751293993,0.0160313510296958
0.13784461152882205,1.060169742216928,1.048605577689243,0.0049324807192408,0.011564164527685161,0.011564164527685161,0.006631683808444361,0.0636798751293993,0.0160313510296958
0.14035087719298245,1.060154236134632,1.048605577689243,0.0049324807192408,0.011548658445389215,0.011548658445389215,0.006616177726148415,0.0636798751293993,0.0160313510296958
0.14285714285714285,1.060143550211602,1.048605577689243,0.0049324807192408,0.011537972522358997,0.011537972522358997,0.006605491803118197,0.0636798751293993,0.0160313510296958
0.14536340852130325,1.0601336734767677,1.048605577689243,0.0049324807192408,0.011528095787524784,0.011528095787524784,0.0065956150682839835,0.0636798751293993,0.0160313510296958
0.14786967418546365,1.060125559156199,1.048605577689243,0.0049324807192408,0.011519981466956208,0.011519981466956208,0.006587500747715408,0.0636798751293993,0.0160313510296958
0.15037593984962405,1.0601196188337867,1.048605577689243,0.0049324807192408,0.011514041144543796,0.011514041144543796,0.006581560425302996,0.0636798751293993,0.0160313510296958
0.15288220551378445,1.0601153275387851,1.048605577689243,0.0049324807192408,0.011509749849542228,0.011509749849542228,0.006577269130301428,0.0636798751293993,0.0160313510296958
0.15538847117794485,1.0601129477023992,1.048605577689243,0.0049324807192408,0.01150737001315627,0.01150737001315627,0.0065748892939154705,0.0636798751293993,0.0160313510296958
0.15789473684210525,1.0601123378431923,1.048605577689243,0.0049324807192408,0.011506760153949358,0.011506760153949358,0.006574279434708558,0.0636798751293993,0.0160313510296958
0.16040100250626566,1.0601150724526498,1.048605577689243,0.0049324807192408,0.011509494763406902,0.011509494763406902,0.006577014044166102,0.0636798751293993,0.0160313510296958
0.16290726817042606,1.0601187702955963,1.048605577689243,0.0049324807192408,0.011513192606353417,0.011513192606353417,0.006580711887112617,0.0636798751293993,0.0160313510296958
