x,y,z,pressure,x-coordinate,y-coordinate,z-coordinate
0.063356198,0.078893237,0.131,49147.867,0.063356198,0.078893237,0.131
0.061022636,0.076964408,0.131,49138.211,0.061022636,0.076964416,0.131
0.058689069,0.075035587,0.131,49130.824,0.058689069,0.075035587,0.131
0.056355502,0.073106766,0.131,49124.301,0.056355502,0.073106766,0.131
0.05402194,0.071177937,0.131,49118.117,0.054021936,0.071177937,0.131
0.051688373,0.069249108,0.131,49111.918,0.051688373,0.069249116,0.131
0.049354807,0.067320287,0.131,49105.203,0.049354807,0.067320287,0.131
0.04702124,0.065391466,0.131,49097.754,0.04702124,0.065391459,0.131
0.044805598,0.063462637,0.131,49089.598,0.044805598,0.063462637,0.131
0.042844683,0.061533809,0.131,49082.457,0.042844683,0.061533812,0.131
0.13803032,0.1389997,0.131,68175.211,0.13803032,0.1389997,0.131
0.13569674,0.13794906,0.131,68375.984,0.13569675,0.13794906,0.131
0.13336319,0.13679338,0.131,68602.68,0.13336319,0.13679336,0.131
0.13102962,0.1355221,0.131,68851.898,0.13102962,0.1355221,0.131
0.12869605,0.13412371,0.131,69120.742,0.12869605,0.13412371,0.131
0.12636247,0.13258547,0.131,69405.406,0.12636249,0.13258548,0.131
0.12402891,0.13089341,0.131,69701.422,0.12402892,0.13089342,0.131
0.12169535,0.12904269,0.131,70003.117,0.12169535,0.12904269,0.131
0.11936179,0.12711386,0.131,70296.383,0.11936179,0.12711386,0.131
0.11702822,0.12518504,0.131,70577.734,0.11702822,0.12518504,0.131
0.11469465,0.12325621,0.131,70869.734,0.11469465,0.12325621,0.131
0.11236109,0.12132739,0.131,71211.555,0.11236109,0.12132739,0.131
0.11002752,0.11939856,0.131,71650.391,0.11002752,0.11939856,0.131
0.10769396,0.11746974,0.131,72223.922,0.10769396,0.11746974,0.131
0.10536039,0.11554092,0.131,72957.32,0.10536039,0.11554091,0.131
0.10302682,0.11361209,0.131,73845.359,0.10302682,0.11361209,0.131
0.10069326,0.11168326,0.131,74799.789,0.10069326,0.11168326,0.131
0.098359689,0.10975444,0.131,75753.227,0.098359689,0.10975444,0.131
0.096026123,0.10782561,0.131,76085.492,0.096026123,0.10782561,0.131
0.093692556,0.10589679,0.131,74586.922,0.093692556,0.10589679,0.131
0.091358989,0.10396796,0.131,67146.891,0.091358997,0.10396796,0.131
0.08902543,0.10203914,0.131,56037.57,0.08902543,0.10203914,0.131
0.086691871,0.10011031,0.131,50644.457,0.086691864,0.10011031,0.131
0.084358297,0.098181486,0.131,49662.027,0.084358297,0.098181486,0.131
0.082024731,0.096252665,0.131,49548.012,0.082024731,0.096252665,0.131
0.079691164,0.094323844,0.131,49426.727,0.079691164,0.094323836,0.131
0.077357598,0.092395008,0.131,49358.023,0.077357598,0.092395015,0.131
0.075024031,0.090466186,0.131,49303.566,0.075024031,0.090466186,0.131
0.072690465,0.088537365,0.131,49259.66,0.072690465,0.088537365,0.131
0.070356898,0.086608537,0.131,49222.867,0.070356898,0.086608537,0.131
0.068023331,0.084679708,0.131,49192.156,0.068023331,0.084679715,0.131
0.065689765,0.082750887,0.131,49168.02,0.065689765,0.082750887,0.131
0.063356198,0.080822065,0.131,49150.684,0.063356198,0.080822065,0.131
0.061022636,0.078893237,0.131,49138.992,0.061022636,0.078893237,0.131
0.058689069,0.076964408,0.131,49130.895,0.058689069,0.076964416,0.131
0.056355502,0.075035587,0.131,49124.418,0.056355502,0.075035587,0.131
0.05402194,0.073106766,0.131,49118.312,0.054021936,0.073106766,0.131
0.051688373,0.071177937,0.131,49111.879,0.051688373,0.071177937,0.131
0.049354807,0.069249108,0.131,49104.664,0.049354807,0.069249116,0.131
0.04702124,0.067320287,0.131,49096.543,0.04702124,0.067320287,0.131
0.044805598,0.065391466,0.131,49087.695,0.044805598,0.065391459,0.131
0.042844683,0.063462637,0.131,49080.035,0.042844683,0.063462637,0.131
0.041139543,0.061533809,0.131,49073.609,0.041139543,0.061533812,0.131
0.13569674,0.1389997,0.131,68200.516,0.13569675,0.1389997,0.131
0.13336319,0.13794906,0.131,68413.531,0.13336319,0.13794906,0.131
0.13102962,0.13679338,0.131,68647.461,0.13102962,0.13679336,0.131
0.12869605,0.1355221,0.131,68899.352,0.12869605,0.1355221,0.131
0.12636247,0.13412371,0.131,69165.859,0.12636249,0.13412371,0.131
0.12402891,0.13258547,0.131,69443.266,0.12402892,0.13258548,0.131
0.12169535,0.13089341,0.131,69728.992,0.12169535,0.13089342,0.131
0.11936179,0.12904269,0.131,70020.664,0.11936179,0.12904269,0.131
0.11702822,0.12711386,0.131,70309.203,0.11702822,0.12711386,0.131
0.11469465,0.12518504,0.131,70599.016,0.11469465,0.12518504,0.131
0.11236109,0.12325621,0.131,70924.023,0.11236109,0.12325621,0.131
0.11002752,0.12132739,0.131,71330.602,0.11002752,0.12132739,0.131
0.10769396,0.11939856,0.131,71859.57,0.10769396,0.11939856,0.131
0.10536039,0.11746974,0.131,72534.125,0.10536039,0.11746974,0.131
0.10302682,0.11554092,0.131,73359.469,0.10302682,0.11554091,0.131
0.10069326,0.11361209,0.131,74273.805,0.10069326,0.11361209,0.131
0.098359689,0.11168326,0.131,75140.172,0.098359689,0.11168326,0.131
0.096026123,0.10975444,0.131,75623.242,0.096026123,0.10975444,0.131
0.093692556,0.10782561,0.131,74545.641,0.093692556,0.10782561,0.131
0.091358989,0.10589679,0.131,68496.695,0.091358997,0.10589679,0.131
0.08902543,0.10396796,0.131,57770.324,0.08902543,0.10396796,0.131
0.086691871,0.10203914,0.131,51473.266,0.086691864,0.10203914,0.131
0.084358297,0.10011031,0.131,49792.102,0.084358297,0.10011031,0.131
0.082024731,0.098181486,0.131,49659.18,0.082024731,0.098181486,0.131
0.079691164,0.096252665,0.131,49496.164,0.079691164,0.096252665,0.131
0.077357598,0.094323844,0.131,49405.199,0.077357598,0.094323836,0.131
0.075024031,0.092395008,0.131,49335.762,0.075024031,0.092395015,0.131
0.072690465,0.090466186,0.131,49282.324,0.072690465,0.090466186,0.131
0.070356898,0.088537365,0.131,49239.668,0.070356898,0.088537365,0.131
0.068023331,0.086608537,0.131,49204.598,0.068023331,0.086608537,0.131
0.065689765,0.084679708,0.131,49176.383,0.065689765,0.084679715,0.131
0.063356198,0.082750887,0.131,49155.262,0.063356198,0.082750887,0.131
0.061022636,0.080822065,0.131,49140.754,0.061022636,0.080822065,0.131
0.058689069,0.078893237,0.131,49131.23,0.058689069,0.078893237,0.131
0.056355502,0.076964408,0.131,49124.492,0.056355502,0.076964416,0.131
0.05402194,0.075035587,0.131,49118.594,0.054021936,0.075035587,0.131
0.051688373,0.073106766,0.131,49112.258,0.051688373,0.073106766,0.131
0.049354807,0.071177937,0.131,49104.863,0.049354807,0.071177937,0.131
0.04702124,0.069249108,0.131,49096.305,0.04702124,0.069249116,0.131
0.044805598,0.067320287,0.131,49086.863,0.044805598,0.067320287,0.131
0.042844683,0.065391466,0.131,49078.672,0.042844683,0.065391459,0.131
0.041139543,0.063462637,0.131,49071.863,0.041139543,0.063462637,0.131
0.03965681,0.061533809,0.131,49065.758,0.03965681,0.061533812,0.131
0.13336319,0.1389997,0.131,68252.266,0.13336319,0.1389997,0.131
0.13102962,0.13794906,0.131,68471.242,0.13102962,0.13794906,0.131
0.12869605,0.13679338,0.131,68706.312,0.12869605,0.13679336,0.131
0.12636247,0.1355221,0.131,68954.578,0.12636249,0.1355221,0.131
0.12402891,0.13412371,0.131,69212.836,0.12402892,0.13412371,0.131
0.12169535,0.13258547,0.131,69479.062,0.12169535,0.13258548,0.131
0.11936179,0.13089341,0.131,69753.359,0.11936179,0.13089342,0.131
0.11702822,0.12904269,0.131,70037.023,0.11702822,0.12904269,0.131
0.11469465,0.12711386,0.131,70327.961,0.11469465,0.12711386,0.131
0.11236109,0.12518504,0.131,70641.109,0.11236109,0.12518504,0.131
0.11002752,0.12325621,0.131,71019.297,0.11002752,0.12325621,0.131
0.10769396,0.12132739,0.131,71506.555,0.10769396,0.12132739,0.131
0.10536039,0.11939856,0.131,72128.57,0.10536039,0.11939856,0.131
0.10302682,0.11746974,0.131,72890.469,0.10302682,0.11746974,0.131
0.10069326,0.11554092,0.131,73751.281,0.10069326,0.11554091,0.131
0.098359689,0.11361209,0.131,74562.633,0.098359689,0.11361209,0.131
0.096026123,0.11168326,0.131,75093.227,0.096026123,0.11168326,0.131
0.093692556,0.10975444,0.131,74326.281,0.093692556,0.10975444,0.131
0.091358989,0.10782561,0.131,69429.406,0.091358997,0.10782561,0.131
0.08902543,0.10589679,0.131,59562.273,0.08902543,0.10589679,0.131
0.086691871,0.10396796,0.131,52435.254,0.086691864,0.10396796,0.131
0.084358297,0.10203914,0.131,50030.445,0.084358297,0.10203914,0.131
0.082024731,0.10011031,0.131,49794.238,0.082024731,0.10011031,0.131
0.079691164,0.098181486,0.131,49585.039,0.079691164,0.098181486,0.131
0.077357598,0.096252665,0.131,49464.816,0.077357598,0.096252665,0.131
0.075024031,0.094323844,0.131,49375.68,0.075024031,0.094323836,0.131
0.072690465,0.092395008,0.131,49309.316,0.072690465,0.092395015,0.131
0.070356898,0.090466186,0.131,49259.082,0.070356898,0.090466186,0.131
0.068023331,0.088537365,0.131,49219.281,0.068023331,0.088537365,0.131
0.065689765,0.086608537,0.131,49187.02,0.065689765,0.086608537,0.131
0.063356198,0.084679708,0.131,49161.938,0.063356198,0.084679715,0.131
0.061022636,0.082750887,0.131,49143.949,0.061022636,0.082750887,0.131
0.058689069,0.080822065,0.131,49132.164,0.058689069,0.080822065,0.131
0.056355502,0.078893237,0.131,49124.531,0.056355502,0.078893237,0.131
0.05402194,0.076964408,0.131,49118.676,0.054021936,0.076964416,0.131
0.051688373,0.075035587,0.131,49112.609,0.051688373,0.075035587,0.131
0.049354807,0.073106766,0.131,49105.312,0.049354807,0.073106766,0.131
0.04702124,0.071177937,0.131,49096.605,0.04702124,0.071177937,0.131
0.044805598,0.069249108,0.131,49086.738,0.044805598,0.069249116,0.131
0.042844683,0.067320287,0.131,49078.051,0.042844683,0.067320287,0.131
0.041139543,0.065391466,0.131,49070.902,0.041139543,0.065391459,0.131
0.03965681,0.063462637,0.131,49064.508,0.03965681,0.063462637,0.131
0.03836748,0.061533809,0.131,49058.93,0.03836748,0.061533812,0.131
0.13102962,0.1389997,0.131,68318.391,0.13102962,0.1389997,0.131
0.12869605,0.13794906,0.131,68536.617,0.12869605,0.13794906,0.131
0.12636247,0.13679338,0.131,68766.422,0.12636249,0.13679336,0.131
0.12402891,0.1355221,0.131,69005.172,0.12402892,0.1355221,0.131
0.12169535,0.13412371,0.131,69251.133,0.12169535,0.13412371,0.131
0.11936179,0.13258547,0.131,69504.641,0.11936179,0.13258548,0.131
0.11702822,0.13089341,0.131,69768.891,0.11702822,0.13089342,0.131
0.11469465,0.12904269,0.131,70051.008,0.11469465,0.12904269,0.131
0.11236109,0.12711386,0.131,70358.078,0.11236109,0.12711386,0.131
0.11002752,0.12518504,0.131,70713.5,0.11002752,0.12518504,0.131
0.10769396,0.12325621,0.131,71162.133,0.10769396,0.12325621,0.131
0.10536039,0.12132739,0.131,71735.445,0.10536039,0.12132739,0.131
0.10302682,0.11939856,0.131,72439.078,0.10302682,0.11939856,0.131
0.10069326,0.11746974,0.131,73238.719,0.10069326,0.11746974,0.131
0.098359689,0.11554092,0.131,74003.336,0.098359689,0.11554091,0.131
0.096026123,0.11361209,0.131,74535.781,0.096026123,0.11361209,0.131
0.093692556,0.11168326,0.131,73959.758,0.093692556,0.11168326,0.131
0.091358989,0.10975444,0.131,70057.18,0.091358997,0.10975444,0.131
0.08902543,0.10782561,0.131,61274.609,0.08902543,0.10782561,0.131
0.086691871,0.10589679,0.131,53553.516,0.086691864,0.10589679,0.131
0.084358297,0.10396796,0.131,50420.461,0.084358297,0.10396796,0.131
0.082024731,0.10203914,0.131,49960.25,0.082024731,0.10203914,0.131
0.079691164,0.10011031,0.131,49698.582,0.079691164,0.10011031,0.131
0.077357598,0.098181486,0.131,49540.449,0.077357598,0.098181486,0.131
0.075024031,0.096252665,0.131,49426.219,0.075024031,0.096252665,0.131
0.072690465,0.094323844,0.131,49342.387,0.072690465,0.094323836,0.131
0.070356898,0.092395008,0.131,49281.879,0.070356898,0.092395015,0.131
0.068023331,0.090466186,0.131,49236.324,0.068023331,0.090466186,0.131
0.065689765,0.088537365,0.131,49199.98,0.065689765,0.088537365,0.131
0.063356198,0.086608537,0.131,49170.922,0.063356198,0.086608537,0.131
0.061022636,0.084679708,0.131,49149.086,0.061022636,0.084679715,0.131
0.058689069,0.082750887,0.131,49134.227,0.058689069,0.082750887,0.131
0.056355502,0.080822065,0.131,49124.891,0.056355502,0.080822065,0.131
0.05402194,0.078893237,0.131,49118.566,0.054021936,0.078893237,0.131
0.051688373,0.076964408,0.131,49112.703,0.051688373,0.076964416,0.131
0.049354807,0.075035587,0.131,49105.676,0.049354807,0.075035587,0.131
0.04702124,0.073106766,0.131,49097.059,0.04702124,0.073106766,0.131
0.044805598,0.071177937,0.131,49087.004,0.044805598,0.071177937,0.131
0.042844683,0.069249108,0.131,49077.883,0.042844683,0.069249116,0.131
0.041139543,0.067320287,0.131,49070.395,0.041139543,0.067320287,0.131
0.03965681,0.065391466,0.131,49063.812,0.03965681,0.065391459,0.131
0.03836748,0.063462637,0.131,49057.957,0.03836748,0.063462637,0.131
0.12869605,0.1389997,0.131,68386.992,0.12869605,0.1389997,0.131
0.12636247,0.13794906,0.131,68598.242,0.12636249,0.13794906,0.131
0.12402891,0.13679338,0.131,68817.258,0.12402892,0.13679336,0.131
0.12169535,0.1355221,0.131,69042.688,0.12169535,0.1355221,0.131
0.11936179,0.13412371,0.131,69274.836,0.11936179,0.13412371,0.131
0.11702822,0.13258547,0.131,69516.82,0.11702822,0.13258548,0.131
0.11469465,0.13089341,0.131,69777.023,0.11469465,0.13089342,0.131
0.11236109,0.12904269,0.131,70070.406,0.11236109,0.12904269,0.131
0.11002752,0.12711386,0.131,70410.727,0.11002752,0.12711386,0.131
0.10769396,0.12518504,0.131,70825.43,0.10769396,0.12518504,0.131
0.10536039,0.12325621,0.131,71352.211,0.10536039,0.12325621,0.131
0.10302682,0.12132739,0.131,72001.391,0.10302682,0.12132739,0.131
0.10069326,0.11939856,0.131,72741.781,0.10069326,0.11939856,0.131
0.098359689,0.11746974,0.131,73456.805,0.098359689,0.11746974,0.131
0.096026123,0.11554092,0.131,73979.008,0.096026123,0.11554091,0.131
0.093692556,0.11361209,0.131,73517.617,0.093692556,0.11361209,0.131
0.091358989,0.11168326,0.131,70412.969,0.091358997,0.11168326,0.131
0.08902543,0.10975444,0.131,62799.797,0.08902543,0.10975444,0.131
0.086691871,0.10782561,0.131,54812.441,0.086691864,0.10782561,0.131
0.084358297,0.10589679,0.131,50979.914,0.084358297,0.10589679,0.131
0.082024731,0.10396796,0.131,50168.941,0.082024731,0.10396796,0.131
0.079691164,0.10203914,0.131,49840.996,0.079691164,0.10203914,0.131
0.077357598,0.10011031,0.131,49635.828,0.077357598,0.10011031,0.131
0.075024031,0.098181486,0.131,49490.68,0.075024031,0.098181486,0.131
0.072690465,0.096252665,0.131,49383.914,0.072690465,0.096252665,0.131
0.070356898,0.094323844,0.131,49309.289,0.070356898,0.094323836,0.131
0.068023331,0.092395008,0.131,49256.109,0.068023331,0.092395015,0.131
0.065689765,0.090466186,0.131,49215.27,0.065689765,0.090466186,0.131
0.063356198,0.088537365,0.131,49182.336,0.063356198,0.088537365,0.131
0.061022636,0.086608537,0.131,49156.539,0.061022636,0.086608537,0.131
0.058689069,0.084679708,0.131,49138.051,0.058689069,0.084679715,0.131
0.056355502,0.082750887,0.131,49126.129,0.056355502,0.082750887,0.131
0.05402194,0.080822065,0.131,49118.582,0.054021936,0.080822065,0.131
0.051688373,0.078893237,0.131,49112.535,0.051688373,0.078893237,0.131
0.049354807,0.076964408,0.131,49105.77,0.049354807,0.076964416,0.131
0.04702124,0.075035587,0.131,49097.395,0.04702124,0.075035587,0.131
0.044805598,0.073106766,0.131,49087.379,0.044805598,0.073106766,0.131
0.042844683,0.071177937,0.131,49077.984,0.042844683,0.071177937,0.131
0.041139543,0.069249108,0.131,49070.113,0.041139543,0.069249116,0.131
0.03965681,0.067320287,0.131,49063.352,0.03965681,0.067320287,0.131
0.03836748,0.065391466,0.131,49057.375,0.03836748,0.065391459,0.131
0.12636247,0.1389997,0.131,68448.047,0.12636249,0.1389997,0.131
0.12402891,0.13794906,0.131,68647.305,0.12402892,0.13794906,0.131
0.12169535,0.13679338,0.131,68852.133,0.12169535,0.13679336,0.131
0.11936179,0.1355221,0.131,69062.984,0.11936179,0.1355221,0.131
0.11702822,0.13412371,0.131,69282.539,0.11702822,0.13412371,0.131
0.11469465,0.13258547,0.131,69518.805,0.11469465,0.13258548,0.131
0.11236109,0.13089341,0.131,69787.156,0.11236109,0.13089342,0.131
0.11002752,0.12904269,0.131,70107.039,0.11002752,0.12904269,0.131
0.10769396,0.12711386,0.131,70495.586,0.10769396,0.12711386,0.131
0.10536039,0.12518504,0.131,70978.797,0.10536039,0.12518504,0.131
0.10302682,0.12325621,0.131,71575.109,0.10302682,0.12325621,0.131
0.10069326,0.12132739,0.131,72258.453,0.10069326,0.12132739,0.131
0.098359689,0.11939856,0.131,72924.852,0.098359689,0.11939856,0.131
0.096026123,0.11746974,0.131,73418.602,0.096026123,0.11746974,0.131
0.093692556,0.11554092,0.131,73058.961,0.093692556,0.11554091,0.131
0.091358989,0.11361209,0.131,70554.945,0.091358997,0.11361209,0.131
0.08902543,0.11168326,0.131,64054.191,0.08902543,0.11168326,0.131
0.086691871,0.10975444,0.131,56144.254,0.086691864,0.10975444,0.131
0.084358297,0.10782561,0.131,51696.258,0.084358297,0.10782561,0.131
0.082024731,0.10589679,0.131,50428.379,0.082024731,0.10589679,0.131
0.079691164,0.10396796,0.131,50017.148,0.079691164,0.10396796,0.131
0.077357598,0.10203914,0.131,49754.883,0.077357598,0.10203914,0.131
0.075024031,0.10011031,0.131,49572.547,0.075024031,0.10011031,0.131
0.072690465,0.098181486,0.131,49436.809,0.072690465,0.098181486,0.131
0.070356898,0.096252665,0.131,49343.102,0.070356898,0.096252665,0.131
0.068023331,0.094323844,0.131,49279.355,0.068023331,0.094323836,0.131
0.065689765,0.092395008,0.131,49232.977,0.065689765,0.092395015,0.131
0.063356198,0.090466186,0.131,49196.172,0.063356198,0.090466186,0.131
0.061022636,0.088537365,0.131,49166.52,0.061022636,0.088537365,0.131
0.058689069,0.086608537,0.131,49144.141,0.058689069,0.086608537,0.131
0.056355502,0.084679708,0.131,49128.914,0.056355502,0.084679715,0.131
0.05402194,0.082750887,0.131,49119.246,0.054021936,0.082750887,0.131
0.051688373,0.080822065,0.131,49112.371,0.051688373,0.080822065,0.131
0.049354807,0.078893237,0.131,49105.598,0.049354807,0.078893237,0.131
0.04702124,0.076964408,0.131,49097.48,0.04702124,0.076964416,0.131
0.044805598,0.075035587,0.131,49087.66,0.044805598,0.075035587,0.131
0.042844683,0.073106766,0.131,49078.188,0.042844683,0.073106766,0.131
0.041139543,0.071177937,0.131,49069.965,0.041139543,0.071177937,0.131
0.03965681,0.069249108,0.131,49062.941,0.03965681,0.069249116,0.131
0.03836748,0.067320287,0.131,49056.898,0.03836748,0.067320287,0.131
0.12402891,0.1389997,0.131,68494.211,0.12402892,0.1389997,0.131
0.12169535,0.13794906,0.131,68678.516,0.12169535,0.13794906,0.131
0.11936179,0.13679338,0.131,68868.25,0.11936179,0.13679336,0.131
0.11702822,0.1355221,0.131,69065.867,0.11702822,0.1355221,0.131
0.11469465,0.13412371,0.131,69278.414,0.11469465,0.13412371,0.131
0.11236109,0.13258547,0.131,69520.914,0.11236109,0.13258548,0.131
0.11002752,0.13089341,0.131,69811.352,0.11002752,0.13089342,0.131
0.10769396,0.12904269,0.131,70169.266,0.10769396,0.12904269,0.131
0.10536039,0.12711386,0.131,70614.938,0.10536039,0.12711386,0.131
0.10302682,0.12518504,0.131,71160.328,0.10302682,0.12518504,0.131
0.10069326,0.12325621,0.131,71787.43,0.10069326,0.12325621,0.131
0.098359689,0.12132739,0.131,72404.227,0.098359689,0.12132739,0.131
0.096026123,0.11939856,0.131,72860.328,0.096026123,0.11939856,0.131
0.093692556,0.11746974,0.131,72571.148,0.093692556,0.11746974,0.131
0.091358989,0.11554092,0.131,70542.711,0.091358997,0.11554091,0.131
0.08902543,0.11361209,0.131,64997.234,0.08902543,0.11361209,0.131
0.086691871,0.11168326,0.131,57458.34,0.086691864,0.11168326,0.131
0.084358297,0.10975444,0.131,52533.027,0.084358297,0.10975444,0.131
0.082024731,0.10782561,0.131,50750.727,0.082024731,0.10782561,0.131
0.079691164,0.10589679,0.131,50231.918,0.079691164,0.10589679,0.131
0.077357598,0.10396796,0.131,49901.441,0.077357598,0.10396796,0.131
0.075024031,0.10203914,0.131,49675.418,0.075024031,0.10203914,0.131
0.072690465,0.10011031,0.131,49504.344,0.072690465,0.10011031,0.131
0.070356898,0.098181486,0.131,49385.672,0.070356898,0.098181486,0.131
0.068023331,0.096252665,0.131,49307.23,0.068023331,0.096252665,0.131
0.065689765,0.094323844,0.131,49253.383,0.065689765,0.094323836,0.131
0.063356198,0.092395008,0.131,49212.348,0.063356198,0.092395015,0.131
0.061022636,0.090466186,0.131,49179.035,0.061022636,0.090466186,0.131
0.058689069,0.088537365,0.131,49152.797,0.058689069,0.088537365,0.131
0.056355502,0.086608537,0.131,49133.816,0.056355502,0.086608537,0.131
0.05402194,0.084679708,0.131,49121.211,0.054021936,0.084679715,0.131
0.051688373,0.082750887,0.131,49112.652,0.051688373,0.082750887,0.131
0.049354807,0.080822065,0.131,49105.352,0.049354807,0.080822065,0.131
0.04702124,0.078893237,0.131,49097.32,0.04702124,0.078893237,0.131
0.044805598,0.076964408,0.131,49087.742,0.044805598,0.076964416,0.131
0.042844683,0.075035587,0.131,49078.375,0.042844683,0.075035587,0.131
0.041139543,0.073106766,0.131,49069.91,0.041139543,0.073106766,0.131
0.03965681,0.071177937,0.131,49062.551,0.03965681,0.071177937,0.131
0.03836748,0.069249108,0.131,49056.375,0.03836748,0.069249116,0.131
0.12169535,0.1389997,0.131,68521.266,0.12169535,0.1389997,0.131
0.11936179,0.13794906,0.131,68690.055,0.11936179,0.13794906,0.131
0.11702822,0.13679338,0.131,68866.258,0.11702822,0.13679336,0.131
0.11469465,0.1355221,0.131,69056.008,0.11469465,0.1355221,0.131
0.11236109,0.13412371,0.131,69273.102,0.11236109,0.13412371,0.131
0.11002752,0.13258547,0.131,69535.227,0.11002752,0.13258548,0.131
0.10769396,0.13089341,0.131,69855.828,0.10769396,0.13089342,0.131
0.10536039,0.12904269,0.131,70257.867,0.10536039,0.12904269,0.131
0.10302682,0.12711386,0.131,70756.758,0.10302682,0.12711386,0.131
0.10069326,0.12518504,0.131,71329.047,0.10069326,0.12518504,0.131
0.098359689,0.12325621,0.131,71893.492,0.098359689,0.12325621,0.131
0.096026123,0.12132739,0.131,72308.594,0.096026123,0.12132739,0.131
0.093692556,0.11939856,0.131,72059.789,0.093692556,0.11939856,0.131
0.091358989,0.11746974,0.131,70396.664,0.091358997,0.11746974,0.131
0.08902543,0.11554092,0.131,65636.93,0.08902543,0.11554091,0.131
0.086691871,0.11361209,0.131,58708.914,0.086691864,0.11361209,0.131
0.084358297,0.11168326,0.131,53448.441,0.084358297,0.11168326,0.131
0.082024731,0.10975444,0.131,51167.887,0.082024731,0.10975444,0.131
0.079691164,0.10782561,0.131,50488.164,0.079691164,0.10782561,0.131
0.077357598,0.10589679,0.131,50079.082,0.077357598,0.10589679,0.131
0.075024031,0.10396796,0.131,49802.602,0.075024031,0.10396796,0.131
0.072690465,0.10203914,0.131,49590.18,0.072690465,0.10203914,0.131
0.070356898,0.10011031,0.131,49439.879,0.070356898,0.10011031,0.131
0.068023331,0.098181486,0.131,49341.48,0.068023331,0.098181486,0.131
0.065689765,0.096252665,0.131,49277.105,0.065689765,0.096252665,0.131
0.063356198,0.094323844,0.131,49230.832,0.063356198,0.094323836,0.131
0.061022636,0.092395008,0.131,49193.926,0.061022636,0.092395015,0.131
0.058689069,0.090466186,0.131,49164.043,0.058689069,0.090466186,0.131
0.056355502,0.088537365,0.131,49141.219,0.056355502,0.088537365,0.131
0.05402194,0.086608537,0.131,49125.066,0.054021936,0.086608537,0.131
0.051688373,0.084679708,0.131,49113.957,0.051688373,0.084679715,0.131
0.049354807,0.082750887,0.131,49105.387,0.049354807,0.082750887,0.131
0.04702124,0.080822065,0.131,49097.066,0.04702124,0.080822065,0.131
0.044805598,0.078893237,0.131,49087.641,0.044805598,0.078893237,0.131
0.042844683,0.076964408,0.131,49078.477,0.042844683,0.076964416,0.131
0.041139543,0.075035587,0.131,49069.949,0.041139543,0.075035587,0.131
0.03965681,0.073106766,0.131,49062.246,0.03965681,0.073106766,0.131
0.03836748,0.071177937,0.131,49055.816,0.03836748,0.071177937,0.131
0.11936179,0.1389997,0.131,68528.094,0.11936179,0.1389997,0.131
0.11702822,0.13794906,0.131,68683.211,0.11702822,0.13794906,0.131
0.11469465,0.13679338,0.131,68851.047,0.11469465,0.13679336,0.131
0.11236109,0.1355221,0.131,69043.82,0.11236109,0.1355221,0.131
0.11002752,0.13412371,0.131,69278.406,0.11002752,0.13412371,0.131
0.10769396,0.13258547,0.131,69565.812,0.10769396,0.13258548,0.131
0.10536039,0.13089341,0.131,69918.305,0.10536039,0.13089342,0.131
0.10302682,0.12904269,0.131,70361.711,0.10302682,0.12904269,0.131
0.10069326,0.12711386,0.131,70882.383,0.10069326,0.12711386,0.131
0.098359689,0.12518504,0.131,71393.727,0.098359689,0.12518504,0.131
0.096026123,0.12325621,0.131,71762.961,0.096026123,0.12325621,0.131
0.093692556,0.12132739,0.131,71544.625,0.093692556,0.12132739,0.131
0.091358989,0.11939856,0.131,70124.352,0.091358997,0.11939856,0.131
0.08902543,0.11746974,0.131,66069.922,0.08902543,0.11746974,0.131
0.086691871,0.11554092,0.131,59831.727,0.086691864,0.11554091,0.131
0.084358297,0.11361209,0.131,54413.605,0.084358297,0.11361209,0.131
0.082024731,0.11168326,0.131,51700.715,0.082024731,0.11168326,0.131
0.079691164,0.10975444,0.131,50789.203,0.079691164,0.10975444,0.131
0.077357598,0.10782561,0.131,50292.582,0.077357598,0.10782561,0.131
0.075024031,0.10589679,0.131,49957.18,0.075024031,0.10589679,0.131
0.072690465,0.10396796,0.131,49697.809,0.072690465,0.10396796,0.131
0.070356898,0.10203914,0.131,49509.066,0.070356898,0.10203914,0.131
0.068023331,0.10011031,0.131,49384.391,0.068023331,0.10011031,0.131
0.065689765,0.098181486,0.131,49305.27,0.065689765,0.098181486,0.131
0.063356198,0.096252665,0.131,49251.797,0.063356198,0.096252665,0.131
0.061022636,0.094323844,0.131,49210.977,0.061022636,0.094323836,0.131
0.058689069,0.092395008,0.131,49177.723,0.058689069,0.092395015,0.131
0.056355502,0.090466186,0.131,49151.207,0.056355502,0.090466186,0.131
0.054021936,0.088537365,0.131,49131.25,0.054021936,0.088537365,0.131
0.051688373,0.086608537,0.131,49116.871,0.051688373,0.086608537,0.131
0.049354807,0.084679708,0.131,49106.203,0.049354807,0.084679715,0.131
0.04702124,0.082750887,0.131,49097.0,0.04702124,0.082750887,0.131
0.044805598,0.080822065,0.131,49087.473,0.044805598,0.080822065,0.131
0.042844683,0.078893237,0.131,49078.508,0.042844683,0.078893237,0.131
0.041139543,0.076964408,0.131,49070.086,0.041139543,0.076964416,0.131
0.03965681,0.075035587,0.131,49062.141,0.03965681,0.075035587,0.131
0.03836748,0.073106766,0.131,49055.34,0.03836748,0.073106766,0.131
0.11702822,0.1389997,0.131,68516.477,0.11702822,0.1389997,0.131
