x,y,z,pressure
0.17902812,0.03453026,0.131,67546.172
0.17554107,0.032601438,0.131,69220.633
0.17205401,0.030672612,0.131,70745.773
0.16856694,0.028743785,0.131,72050.219
0.16507988,0.02681496,0.131,73093.172
0.16159281,0.024886135,0.131,73876.258
0.15810576,0.02295731,0.131,74436.258
0.15486297,0.021106582,0.131,74791.711
0.15211432,0.019414525,0.131,74989.039
0.14969815,0.017876294,0.131,75010.68
0.14736459,0.0164779,0.131,74935.758
0.14503101,0.015206633,0.131,74770.516
0.14269745,0.014050936,0.131,74547.477
0.14036389,0.013000302,0.131,74302.289
0.25225648,0.076964408,0.131,36545.621
0.2487694,0.075035587,0.131,37481.219
0.24528234,0.073106766,0.131,38475.836
0.24179527,0.071177937,0.131,39532.188
0.23830822,0.069249108,0.131,40651.566
0.23482114,0.067320287,0.131,41833.738
0.23133408,0.065391466,0.131,43077.863
0.22784702,0.063462637,0.131,44384.801
0.22435996,0.061533809,0.131,45755.793
0.22087291,0.059604988,0.131,47191.289
0.21738583,0.057676159,0.131,48688.961
0.21389876,0.055747338,0.131,50244.102
0.21041171,0.053818509,0.131,51850.039
0.20692465,0.051889684,0.131,53498.895
0.20343757,0.049960859,0.131,55182.77
0.19995052,0.048032038,0.131,56896.98
0.19646345,0.046103209,0.131,58641.25
0.1929764,0.044174388,0.131,60418.578
0.18948933,0.042245559,0.131,62226.883
0.18600225,0.040316738,0.131,64050.434
0.18251519,0.03838791,0.131,65859.898
0.17902812,0.036459088,0.131,67622.93
0.17554107,0.03453026,0.131,69301.281
0.17205401,0.032601438,0.131,70834.148
0.16856694,0.030672612,0.131,72145.828
0.16507988,0.028743785,0.131,73191.766
0.16159281,0.02681496,0.131,73978.312
0.15810576,0.024886135,0.131,74554.141
0.15486297,0.02295731,0.131,74936.914
0.15211432,0.021106582,0.131,75144.375
0.14969815,0.019414525,0.131,75196.336
0.14736459,0.017876294,0.131,75147.094
0.14503101,0.0164779,0.131,74994.414
0.14269745,0.015206633,0.131,74766.422
